commit_sha,csdiff_web_error,csdiff_web_has_conflict,csdiff_web_num_conflicts,csdiff_web_success,csdiff_web_time,diff3_error,diff3_has_conflict,diff3_num_conflicts,diff3_success,diff3_time,extension,filepath,slow_diff3_error,slow_diff3_has_conflict,slow_diff3_num_conflicts,slow_diff3_success,slow_diff3_time,triplet_id
,,True,1,True,0.3427305221557617,,True,1,True,0.17130732536315918,,,,False,0,True,0.08248257637023926,triplet_037
,,True,2,True,0.552865743637085,,True,2,True,0.22164320945739746,,,,True,2,True,0.10851931571960449,triplet_038
,,True,14,True,2.1256163120269775,,True,11,True,0.1892693042755127,,,,True,8,True,0.2601494789123535,triplet_039
,,True,2,True,0.7066712379455566,,True,3,True,0.18605518341064453,,,,False,0,True,0.08426117897033691,triplet_040
,,True,1,True,0.36033153533935547,,True,1,True,0.19039392471313477,,,,False,0,True,0.09646368026733398,triplet_041
,,True,2,True,0.5345444679260254,,True,2,True,0.18765735626220703,,,,True,1,True,0.1149282455444336,triplet_042
,,True,1,True,0.3602907657623291,,True,1,True,0.1726841926574707,,,,False,0,True,0.1142435073852539,triplet_043
,,True,2,True,0.5356876850128174,,True,2,True,0.1885972023010254,,,,False,0,True,0.11032652854919434,triplet_044
,,True,2,True,0.6802747249603271,,True,3,True,0.18934416770935059,,,,False,0,True,0.32576608657836914,triplet_045
,,True,3,True,0.8628635406494141,,True,4,True,0.17282915115356445,,,,False,0,True,0.1474320888519287,triplet_046
,,True,1,True,0.3607347011566162,,True,1,True,0.17284870147705078,,,,False,0,True,0.09210872650146484,triplet_047
,,True,1,True,0.510261058807373,,True,2,True,0.20537495613098145,,,,False,0,True,0.5811853408813477,triplet_048
,,True,2,True,0.8135190010070801,,True,4,True,0.18924880027770996,,,,False,0,True,0.09643292427062988,triplet_049
,,True,1,True,0.36383986473083496,,True,1,True,0.20213937759399414,,,,False,0,True,0.10968399047851562,triplet_050
,,True,1,True,0.3321394920349121,,True,1,True,0.17198920249938965,,,,False,0,True,0.08741998672485352,triplet_051
,,True,1,True,0.43728184700012207,,True,1,True,0.2186276912689209,,,,True,1,True,1.1629133224487305,triplet_052
,,False,0,True,0.18938922882080078,,False,0,True,0.20592546463012695,,,,False,0,True,0.2670466899871826,triplet_053
,,False,0,True,0.3352813720703125,,True,1,True,0.171370267868042,,,,False,0,True,0.08555793762207031,triplet_054
,"not enough values to unpack (expected 3, got 2)",,,False,0.1664562225341797,,True,2,True,0.1730043888092041,,,,True,2,True,0.09076046943664551,triplet_055
,,True,30,True,5.176047086715698,,True,30,True,0.17303967475891113,,,,True,16,True,0.11257553100585938,triplet_056
,,True,1,True,0.32942891120910645,,True,1,True,0.17345380783081055,,,,False,0,True,0.08791804313659668,triplet_057
,,True,1,True,0.35497498512268066,,True,1,True,0.17206215858459473,,,,True,1,True,0.08435511589050293,triplet_058
,,True,2,True,0.5199682712554932,,True,2,True,0.1728675365447998,,,,True,1,True,0.08383393287658691,triplet_059
,,True,1,True,0.326568603515625,,True,1,True,0.17536020278930664,,,,False,0,True,0.08718752861022949,triplet_060
,,True,7,True,1.4206085205078125,,True,7,True,0.18570160865783691,,,,True,6,True,0.17620348930358887,triplet_061
,,True,2,True,0.5234506130218506,,True,2,True,0.17320942878723145,,,,True,1,True,0.08657026290893555,triplet_062
,,True,1,True,0.35626721382141113,,True,1,True,0.17114710807800293,,,,True,1,True,0.08609628677368164,triplet_063
,,True,1,True,0.3578212261199951,,True,1,True,0.17219758033752441,,,,True,1,True,0.09592843055725098,triplet_064
,,True,5,True,0.8716633319854736,,True,4,True,0.1873610019683838,,,,True,4,True,0.11182403564453125,triplet_065
,,True,2,True,0.5240311622619629,,True,2,True,0.16964054107666016,,,,True,2,True,0.09063458442687988,triplet_066
,,True,7,True,1.3208773136138916,,True,7,True,0.1894361972808838,,,,False,0,True,0.09551858901977539,triplet_067
,,True,11,True,0.8557043075561523,,True,4,True,0.17090106010437012,,,,True,3,True,0.08841872215270996,triplet_068
,,True,1,True,0.3558931350708008,,True,1,True,0.1724870204925537,,,,False,0,True,0.08899140357971191,triplet_069
,,True,3,True,0.6726059913635254,,True,3,True,0.17311954498291016,,,,False,0,True,0.08899545669555664,triplet_070
,,True,2,True,0.4971153736114502,,True,2,True,0.17258071899414062,,,,True,1,True,0.10159468650817871,triplet_071
,,True,2,True,0.6063351631164551,,True,2,True,0.1891930103302002,,,,True,2,True,0.08945274353027344,triplet_072
,,True,1,True,0.35425543785095215,,True,1,True,0.17213940620422363,,,,True,1,True,0.09884500503540039,triplet_073
,,True,2,True,0.5170361995697021,,True,2,True,0.17287731170654297,,,,True,1,True,0.10314559936523438,triplet_074
,,True,2,True,0.5290260314941406,,True,2,True,0.17343997955322266,,,,True,1,True,0.08613801002502441,triplet_075
,,True,3,True,0.6729626655578613,,True,3,True,0.17212319374084473,,,,True,1,True,0.08903074264526367,triplet_076
,,True,1,True,0.35338544845581055,,True,1,True,0.1725904941558838,,,,True,1,True,0.09484362602233887,triplet_077
,,True,7,True,1.2053186893463135,,True,6,True,0.17196321487426758,,,,True,5,True,0.10129070281982422,triplet_078
,,True,2,True,0.5189106464385986,,True,2,True,0.17274141311645508,,,,True,1,True,0.08366870880126953,triplet_079
,,True,7,True,1.330897331237793,,True,7,True,0.17425012588500977,,,,True,2,True,0.09698605537414551,triplet_080
,,True,2,True,0.3750336170196533,,True,1,True,0.2035684585571289,,,,True,1,True,0.0940544605255127,triplet_081
,,True,1,True,0.3336007595062256,,True,1,True,0.17339658737182617,,,,False,0,True,0.0967111587524414,triplet_082
,,True,2,True,0.5383098125457764,,True,2,True,0.16915488243103027,,,,True,1,True,0.09175276756286621,triplet_083
,,True,7,True,1.335618019104004,,True,7,True,0.17322134971618652,,,,True,2,True,0.09625983238220215,triplet_084
,,True,4,True,0.8238513469696045,,True,4,True,0.1722400188446045,,,,True,3,True,0.10057687759399414,triplet_085
,,True,1,True,0.3419945240020752,,True,1,True,0.17149829864501953,,,,True,1,True,0.09377217292785645,triplet_086
,,True,4,True,0.8554883003234863,,True,4,True,0.17417144775390625,,,,True,3,True,0.10117006301879883,triplet_087
,,True,2,True,0.3443725109100342,,True,1,True,0.1725625991821289,,,,True,1,True,0.08757734298706055,triplet_088
,,True,9,True,0.7053039073944092,,True,3,True,0.17060089111328125,,,,True,1,True,0.08595538139343262,triplet_089
,,True,1,True,0.35808563232421875,,True,1,True,0.186814546585083,,,,True,1,True,0.09465575218200684,triplet_090
,,True,2,True,0.5084004402160645,,True,2,True,0.17191481590270996,,,,True,1,True,0.08600997924804688,triplet_091
,,True,1,True,0.35848379135131836,,True,1,True,0.17238187789916992,,,,True,1,True,0.08715605735778809,triplet_092
,,True,11,True,1.7410120964050293,,True,9,True,0.184708833694458,,,,True,5,True,0.09231686592102051,triplet_093
,,True,3,True,0.6687443256378174,,True,3,True,0.17029285430908203,,,,True,1,True,0.08996248245239258,triplet_094
,,True,1,True,0.35489892959594727,,True,1,True,0.16998529434204102,,,,False,0,True,0.09418320655822754,triplet_095
,,True,1,True,0.3493635654449463,,True,1,True,0.17310357093811035,,,,True,1,True,0.09795355796813965,triplet_096
,,True,5,True,0.8688762187957764,,True,4,True,0.17251253128051758,,,,True,4,True,0.10075807571411133,triplet_097
,,True,1,True,0.4042046070098877,,True,1,True,0.23840594291687012,,,,True,1,True,0.24147915840148926,triplet_098
,,True,1,True,0.36254239082336426,,True,1,True,0.18702435493469238,,,,True,1,True,0.1207129955291748,triplet_099
,,True,3,True,0.5111162662506104,,True,2,True,0.1760234832763672,,,,True,2,True,0.09120464324951172,triplet_100
,,True,2,True,0.5232112407684326,,True,2,True,0.17280912399291992,,,,True,2,True,0.08572745323181152,triplet_101
,,True,2,True,0.5169651508331299,,True,2,True,0.17231988906860352,,,,True,2,True,0.08725786209106445,triplet_102
,,True,2,True,0.49838709831237793,,True,2,True,0.17278194427490234,,,,False,0,True,0.0855259895324707,triplet_103
,,True,3,True,0.339937686920166,,True,1,True,0.1799793243408203,,,,True,2,True,0.08822989463806152,triplet_104
,,True,2,True,0.5161924362182617,,True,2,True,0.17226791381835938,,,,True,1,True,0.08734846115112305,triplet_105
,,True,1,True,0.33829379081726074,,True,1,True,0.2201213836669922,,,,True,1,True,0.08919620513916016,triplet_106
,,False,0,True,0.35227394104003906,,True,1,True,0.17312407493591309,,,,True,1,True,0.0872800350189209,triplet_107
,,True,2,True,0.5307610034942627,,True,2,True,0.17347264289855957,,,,True,4,True,0.09567832946777344,triplet_108
,,True,2,True,0.521315336227417,,True,2,True,0.1737968921661377,,,,True,2,True,0.09147453308105469,triplet_109
,,True,27,True,3.3545901775360107,,True,19,True,0.17273998260498047,,,,True,5,True,0.11326861381530762,triplet_110
,,True,2,True,0.5057642459869385,,True,2,True,0.17371487617492676,,,,True,1,True,0.08222794532775879,triplet_111
,,True,1,True,0.33034253120422363,,True,1,True,0.17258667945861816,,,,True,1,True,0.10860800743103027,triplet_112
,,True,3,True,0.6995632648468018,,True,3,True,0.17242121696472168,,,,True,3,True,0.09414243698120117,triplet_113
,,True,2,True,0.5068213939666748,,True,2,True,0.17282462120056152,,,,True,1,True,0.08424210548400879,triplet_114
,,True,2,True,0.5179767608642578,,True,2,True,0.17462372779846191,,,,True,2,True,0.08947563171386719,triplet_115
,,True,6,True,1.1658499240875244,,True,6,True,0.17177248001098633,,,,True,1,True,0.08732867240905762,triplet_116
,,True,1,True,0.3600311279296875,,True,1,True,0.18620848655700684,,,,True,1,True,0.14466309547424316,triplet_117
,,True,1,True,0.3302762508392334,,True,1,True,0.1726701259613037,,,,True,1,True,0.1156611442565918,triplet_118
,,True,1,True,0.3593299388885498,,True,1,True,0.1742866039276123,,,,True,1,True,0.09727215766906738,triplet_119
,,True,2,True,0.5026869773864746,,True,2,True,0.17276763916015625,,,,True,1,True,0.08431363105773926,triplet_120
,,True,2,True,0.5360894203186035,,True,2,True,0.1704084873199463,,,,True,1,True,0.08386611938476562,triplet_121
,"not enough values to unpack (expected 3, got 2)",,,False,0.17008113861083984,,True,2,True,0.17177176475524902,,,,True,2,True,0.09173750877380371,triplet_122
,,True,4,True,1.3818285465240479,,True,7,True,0.1722397804260254,,,,True,7,True,0.13226318359375,triplet_123
,,True,2,True,0.5016050338745117,,True,2,True,0.1737353801727295,,,,True,2,True,0.09208226203918457,triplet_124
,,True,2,True,0.5076968669891357,,True,2,True,0.1728212833404541,,,,False,0,True,0.1428837776184082,triplet_125
,,True,3,True,0.6444604396820068,,True,3,True,0.1575756072998047,,,,True,1,True,0.08497214317321777,triplet_126
,,True,1,True,0.35918378829956055,,True,1,True,0.17110300064086914,,,,True,1,True,0.08782601356506348,triplet_127
,,False,0,True,0.33971571922302246,,True,1,True,0.17285990715026855,,,,False,0,True,0.08899068832397461,triplet_128
,,True,9,True,1.9869225025177002,,True,10,True,0.17307090759277344,,,,True,3,True,0.1146552562713623,triplet_129
,,True,3,True,0.6478123664855957,,True,3,True,0.17359614372253418,,,,False,0,True,0.09673690795898438,triplet_130
,,True,2,True,0.5057764053344727,,True,2,True,0.17313432693481445,,,,True,1,True,0.08605813980102539,triplet_131
,,True,3,True,0.674602746963501,,True,3,True,0.18806862831115723,,,,False,0,True,0.08878970146179199,triplet_132
,,True,1,True,0.35588955879211426,,True,1,True,0.17113685607910156,,,,True,1,True,0.10687518119812012,triplet_133
,,True,1,True,0.3550889492034912,,True,1,True,0.17292213439941406,,,,False,0,True,0.08948850631713867,triplet_134
,,True,3,True,0.6550779342651367,,True,3,True,0.1729741096496582,,,,True,1,True,0.08973050117492676,triplet_135
,,True,2,True,0.4963865280151367,,True,2,True,0.17304372787475586,,,,True,1,True,0.08609938621520996,triplet_136
,,True,4,True,0.7989692687988281,,True,4,True,0.17441797256469727,,,,True,2,True,0.08812928199768066,triplet_137
,,True,1,True,0.34023618698120117,,True,1,True,0.17073678970336914,,,,True,1,True,0.08947205543518066,triplet_138
,,True,3,True,0.7064471244812012,,True,3,True,0.17264914512634277,,,,True,3,True,0.09823846817016602,triplet_139
,,True,2,True,0.5201025009155273,,True,2,True,0.1719226837158203,,,,True,1,True,0.08283853530883789,triplet_140
,,True,2,True,0.5182693004608154,,True,2,True,0.17228055000305176,,,,True,2,True,0.12650465965270996,triplet_141
,,True,3,True,0.700474739074707,,True,3,True,0.16985034942626953,,,,True,1,True,0.08628082275390625,triplet_142
,,True,1,True,0.34244751930236816,,True,1,True,0.18862462043762207,,,,True,1,True,0.09632706642150879,triplet_143
,,True,10,True,2.0625503063201904,,True,11,True,0.17123103141784668,,,,True,11,True,0.11417531967163086,triplet_144
,,True,9,True,1.1718506813049316,,True,6,True,0.17327189445495605,,,,True,1,True,0.08685946464538574,triplet_145
,,True,3,True,0.6895358562469482,,True,3,True,0.17261242866516113,,,,True,1,True,0.08494091033935547,triplet_146
,,True,1,True,0.36223626136779785,,True,1,True,0.18700480461120605,,,,True,1,True,0.09655022621154785,triplet_147
,,True,7,True,1.1721165180206299,,True,6,True,0.1728196144104004,,,,True,2,True,0.09693741798400879,triplet_148
,,True,1,True,0.3452341556549072,,True,1,True,0.17414045333862305,,,,False,0,True,0.08658480644226074,triplet_149
,,True,2,True,0.5303924083709717,,True,2,True,0.17484688758850098,,,,True,2,True,0.12494349479675293,triplet_150
,,True,2,True,0.8571059703826904,,True,4,True,0.18912339210510254,,,,False,0,True,0.08736515045166016,triplet_151
,,True,2,True,0.5465099811553955,,True,2,True,0.1725761890411377,,,,True,1,True,0.08545994758605957,triplet_152
,,True,3,True,0.7070038318634033,,True,3,True,0.17158794403076172,,,,True,2,True,0.08580207824707031,triplet_153
,,True,2,True,0.34140634536743164,,True,1,True,0.18776488304138184,,,,True,2,True,0.1297292709350586,triplet_154
,,True,2,True,0.5035262107849121,,True,2,True,0.1728653907775879,,,,True,1,True,0.0866546630859375,triplet_155
,,True,2,True,0.32459187507629395,,True,1,True,0.17408990859985352,,,,True,1,True,0.08621358871459961,triplet_156
,,True,3,True,0.7060990333557129,,True,3,True,0.1722269058227539,,,,True,4,True,0.09421062469482422,triplet_157
,,True,1,True,0.33487510681152344,,True,1,True,0.1871168613433838,,,,True,1,True,0.09837746620178223,triplet_158
,,True,2,True,0.48621296882629395,,True,2,True,0.15753912925720215,,,,True,1,True,0.08621859550476074,triplet_159
,,True,1,True,0.35755085945129395,,True,1,True,0.18829107284545898,,,,False,0,True,0.1096651554107666,triplet_160
,,True,3,True,0.678525447845459,,True,3,True,0.17275476455688477,,,,True,3,True,0.0877079963684082,triplet_161
,,True,2,True,0.5138711929321289,,True,2,True,0.1716146469116211,,,,True,2,True,0.08547639846801758,triplet_162
,,True,2,True,0.4869270324707031,,True,2,True,0.17070770263671875,,,,True,1,True,0.08931255340576172,triplet_163
,,True,2,True,0.4999110698699951,,True,2,True,0.17083740234375,,,,False,0,True,0.08431172370910645,triplet_164
,,True,3,True,0.6792471408843994,,True,3,True,0.17143726348876953,,,,True,1,True,0.0863652229309082,triplet_165
,,True,3,True,0.6860072612762451,,True,3,True,0.17446613311767578,,,,True,2,True,0.08974862098693848,triplet_166
,,True,1,True,0.33673834800720215,,True,1,True,0.17332053184509277,,,,False,0,True,0.0886847972869873,triplet_167
,,True,2,True,0.532041072845459,,True,2,True,0.18880200386047363,,,,True,2,True,0.10750508308410645,triplet_168
,,True,2,True,0.5283899307250977,,True,2,True,0.17195820808410645,,,,True,2,True,0.08914852142333984,triplet_169
,,True,1,True,0.33678436279296875,,True,1,True,0.19087624549865723,,,,False,0,True,0.13680505752563477,triplet_170
,,True,2,True,0.49448585510253906,,True,2,True,0.18875384330749512,,,,False,0,True,0.1348094940185547,triplet_171
,,True,4,True,0.49811315536499023,,True,2,True,0.17478322982788086,,,,True,1,True,0.08479070663452148,triplet_172
,,True,3,True,0.53275465965271,,True,2,True,0.18924164772033691,,,,True,2,True,0.1123967170715332,triplet_173
,,True,1,True,0.32945728302001953,,True,1,True,0.17334771156311035,,,,True,1,True,0.1281263828277588,triplet_174
,,True,2,True,0.5181219577789307,,True,2,True,0.17231059074401855,,,,True,1,True,0.08197903633117676,triplet_175
,,True,4,True,0.8869357109069824,,True,4,True,0.1718590259552002,,,,True,4,True,0.13837981224060059,triplet_176
,,True,3,True,0.6846609115600586,,True,3,True,0.1739194393157959,,,,False,0,True,0.09197831153869629,triplet_177
,,True,3,True,0.7007899284362793,,True,3,True,0.17250800132751465,,,,True,3,True,0.09213423728942871,triplet_178
,,True,3,True,0.7017037868499756,,True,3,True,0.17116022109985352,,,,True,3,True,0.08685731887817383,triplet_179
,,True,2,True,0.4982311725616455,,True,2,True,0.17478418350219727,,,,True,1,True,0.08723759651184082,triplet_180
,,True,1,True,0.35445570945739746,,True,1,True,0.17191863059997559,,,,False,0,True,0.0829312801361084,triplet_181
,,True,4,True,0.5207884311676025,,True,2,True,0.17196154594421387,,,,True,1,True,0.08804726600646973,triplet_182
,,True,1,True,0.3571791648864746,,True,1,True,0.17043423652648926,,,,False,0,True,0.08602714538574219,triplet_183
,,True,3,True,0.5326948165893555,,True,2,True,0.18740248680114746,,,,True,2,True,0.12026739120483398,triplet_184
